record_key,material,book,page,recommended,N,family,public_family,public_model_code,internal_model_code,epsilon_rms,absolute_rms,raw_epsilon_rms,raw_absolute_rms,min_im_eps,G_rho,G_rho_excess,G_class,FDTD_ready,FDTD_status,native_fit_status,selected,model_json,model_curve,fitting_grid_points,raw_database_points,fit_wl_min_um,fit_wl_max_um,n_input_points,source_output_dir,log_file,run_status,error,source_record_key
Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-25,Ta2O5,Ta2O5,Cheikh-amorphous-3.28-8-25,True,1,RP,RP,RP_M1,VF_RP_MS256_G075_3D_DX5,0.0007958503571666,0.0042941934832086,0.0007958503555997,0.0042941934752506,9.999999999999998e-08,1.0000000069898267,6.989826717429537e-09,G_STABLE,True,SELECTED_FDTD_READY,RESOLVED,True,models/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-25/RP_M1.json,model_curves/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-25/RP_M1.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-25/fitting_grid_points.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-25/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Ta2O5/VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-8-25_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Ta2O5/VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-8-25_0.3_1.1um/run.log,OK,,VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-8-25_0.3_1.1um
TiN_TiN_Shkondin-700,TiN,TiN,Shkondin-700,True,3,RP,RP,RP_M3,VF_RP_MS256_G075_3D_DX5,0.0342101939305295,0.2186701212496372,0.0342101939305295,0.2186701212496372,3.17029585705665,1.0,0.0,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/TiN_TiN_Shkondin-700/RP_M3.json,model_curves/TiN_TiN_Shkondin-700/RP_M3.json,experimental/TiN_TiN_Shkondin-700/fitting_grid_points.json,experimental/TiN_TiN_Shkondin-700/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/TiN/VISNIR_ANY_TiN_Shkondin-700_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/TiN/VISNIR_ANY_TiN_Shkondin-700_0.3_1.1um/run.log,OK,,VISNIR_ANY_TiN_Shkondin-700_0.3_1.1um
WS2_WS2_Hsu-2L,WS2,WS2,Hsu-2L,True,1,RP,RP,RP_M1,VF_RP_MS256_G075_3D_DX5,0.3658383662695648,11.391089052391244,0.3658383662695648,11.391089052391244,0.1262488202072091,1.0,0.0,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/WS2_WS2_Hsu-2L/RP_M1.json,model_curves/WS2_WS2_Hsu-2L/RP_M1.json,experimental/WS2_WS2_Hsu-2L/fitting_grid_points.json,experimental/WS2_WS2_Hsu-2L/raw_database_points.json,0.39697,0.85023,228,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/WS2/VISNIR_ANY_WS2_Hsu-2L_0.397_0.8502um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/WS2/VISNIR_ANY_WS2_Hsu-2L_0.397_0.8502um/run.log,OK,,VISNIR_ANY_WS2_Hsu-2L_0.397_0.8502um
Ag_Ag_Hagemann,Ag,Ag,Hagemann,True,5,RP,RP,RP_M5,VF_RP_MS256_G075_3D_DX5,0.0215355904241184,0.0525590224922372,0.0215355904241184,0.0525590224922372,0.4987266330089291,1.0000008000091622,8.000091622495376e-07,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/Ag_Ag_Hagemann/RP_M5.json,model_curves/Ag_Ag_Hagemann/RP_M5.json,experimental/Ag_Ag_Hagemann/fitting_grid_points.json,experimental/Ag_Ag_Hagemann/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Ag/VISNIR_ANY_Ag_Hagemann_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Ag/VISNIR_ANY_Ag_Hagemann_0.3_1.1um/run.log,OK,,VISNIR_ANY_Ag_Hagemann_0.3_1.1um
Au_Au_Rakic-LD,Au,Au,Rakic-LD,True,3,RP,RP,RP_M3,VF_RP_MS256_G075_3D_DX5,0.0020245953066019,0.0160597445464849,0.0020245953066019,0.0160597445464849,1.9002172766750376,1.0000000000000029,2.886579864025407e-15,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/Au_Au_Rakic-LD/RP_M3.json,model_curves/Au_Au_Rakic-LD/RP_M3.json,experimental/Au_Au_Rakic-LD/fitting_grid_points.json,experimental/Au_Au_Rakic-LD/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Au/VISNIR_ANY_Au_Rakic-LD_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Au/VISNIR_ANY_Au_Rakic-LD_0.3_1.1um/run.log,OK,,VISNIR_ANY_Au_Rakic-LD_0.3_1.1um
CdS_CdS_Ninomiya-e,CdS,CdS,Ninomiya-e,True,2,RP,RP,RP_M2,VF_RP_MS256_G075_3D_DX5,0.0418122095198301,0.2488512886749852,0.0418122095198301,0.2488512886749852,0.127882505829142,1.0,0.0,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/CdS_CdS_Ninomiya-e/RP_M2.json,model_curves/CdS_CdS_Ninomiya-e/RP_M2.json,experimental/CdS_CdS_Ninomiya-e/fitting_grid_points.json,experimental/CdS_CdS_Ninomiya-e/raw_database_points.json,0.3,1.0332,368,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/CdS/VISNIR_ANY_CdS_Ninomiya-e_0.3_1.033um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/CdS/VISNIR_ANY_CdS_Ninomiya-e_0.3_1.033um/run.log,OK,,VISNIR_ANY_CdS_Ninomiya-e_0.3_1.033um
Fe_Fe_Querry,Fe,Fe,Querry,True,4,RP,RP,RP_M4,VF_RP_MS256_G075_3D_DX5,0.0055643851195667,0.0672919394192923,0.0055643851195667,0.0672919394192923,4.405022959732392,1.0000000000000004,4.440892098500626e-16,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/Fe_Fe_Querry/RP_M4.json,model_curves/Fe_Fe_Querry/RP_M4.json,experimental/Fe_Fe_Querry/fitting_grid_points.json,experimental/Fe_Fe_Querry/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Fe/VISNIR_ANY_Fe_Querry_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Fe/VISNIR_ANY_Fe_Querry_0.3_1.1um/run.log,OK,,VISNIR_ANY_Fe_Querry_0.3_1.1um
InAs_InAs_Adachi,InAs,InAs,Adachi,True,3,RP,RP,RP_M3,VF_RP_MS256_G075_3D_DX5,0.1919819720481461,3.348027753795484,0.1919819720481461,3.348027753795484,0.5682763083555384,1.0000004794622463,4.79462246349982e-07,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/InAs_InAs_Adachi/RP_M3.json,model_curves/InAs_InAs_Adachi/RP_M3.json,experimental/InAs_InAs_Adachi/fitting_grid_points.json,experimental/InAs_InAs_Adachi/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/InAs/VISNIR_ANY_InAs_Adachi_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/InAs/VISNIR_ANY_InAs_Adachi_0.3_1.1um/run.log,OK,,VISNIR_ANY_InAs_Adachi_0.3_1.1um
MoS2_MoS2_Song-bulk,MoS2,MoS2,Song-bulk,True,4,RP,RP,RP_M4,VF_RP_MS256_G075_3D_DX5,0.0637408857682776,1.0616643162503228,0.0637408857682776,1.0616643162503228,1.5201066214223649,1.0000000000000056,5.551115123125783e-15,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/MoS2_MoS2_Song-bulk/RP_M4.json,model_curves/MoS2_MoS2_Song-bulk/RP_M4.json,experimental/MoS2_MoS2_Song-bulk/fitting_grid_points.json,experimental/MoS2_MoS2_Song-bulk/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/MoS2/VISNIR_ANY_MoS2_Song-bulk_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/MoS2/VISNIR_ANY_MoS2_Song-bulk_0.3_1.1um/run.log,OK,,VISNIR_ANY_MoS2_Song-bulk_0.3_1.1um
Nb2O5_Nb2O5_Horcholle-400,Nb2O5,Nb2O5,Horcholle-400,True,4,RP,RP,RP_M4,VF_RP_MS256_G075_3D_DX5,5.8004928660971285e-05,0.0003747901015898,3.8501080295214274e-05,0.0002610837032626,9.999999949042349e-08,1.0000004523833468,4.5238334678288084e-07,G_STABLE,True,SELECTED_FDTD_READY,RESOLVED,True,models/Nb2O5_Nb2O5_Horcholle-400/RP_M4.json,model_curves/Nb2O5_Nb2O5_Horcholle-400/RP_M4.json,experimental/Nb2O5_Nb2O5_Horcholle-400/fitting_grid_points.json,experimental/Nb2O5_Nb2O5_Horcholle-400/raw_database_points.json,0.3,0.82656,265,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Nb2O5/VISNIR_ANY_Nb2O5_Horcholle-400_0.3_0.8266um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Nb2O5/VISNIR_ANY_Nb2O5_Horcholle-400_0.3_0.8266um/run.log,OK,,VISNIR_ANY_Nb2O5_Horcholle-400_0.3_0.8266um
Si_Si_Vuye-450C,Si,Si,Vuye-450C,True,5,RP,RP,RP_M5,VF_RP_MS256_G075_3D_DX5,0.0054915137573315,0.1921669968464511,0.0054915137573315,0.1921669968464511,0.0418171066440724,1.0000005023653185,5.023653184554888e-07,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/Si_Si_Vuye-450C/RP_M5.json,model_curves/Si_Si_Vuye-450C/RP_M5.json,experimental/Si_Si_Vuye-450C/fitting_grid_points.json,experimental/Si_Si_Vuye-450C/raw_database_points.json,0.3,0.8266,265,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Vuye-450C_0.3_0.8266um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Vuye-450C_0.3_0.8266um/run.log,OK,,VISNIR_ANY_Si_Vuye-450C_0.3_0.8266um
Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-450,Ta2O5,Ta2O5,Cheikh-amorphous-3.28-8-450,True,1,RP,RP,RP_M1,VF_RP_MS256_G075_3D_DX5,0.0006873045053243,0.0036432812861089,0.0006873045030922,0.0036432812767956,9.999999999999997e-08,1.000000007135861,7.1358610131966316e-09,G_STABLE,True,SELECTED_FDTD_READY,RESOLVED,True,models/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-450/RP_M1.json,model_curves/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-450/RP_M1.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-450/fitting_grid_points.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-450/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Ta2O5/VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-8-450_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Ta2O5/VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-8-450_0.3_1.1um/run.log,OK,,VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-8-450_0.3_1.1um
TiN_TiN_Shkondin-800,TiN,TiN,Shkondin-800,True,5,RP,RP,RP_M5,VF_RP_MS256_G075_3D_DX5,0.0131843545039333,0.0687010114699708,0.0131843545039333,0.0687010114699708,3.045151095213953,1.000000000000028,2.7977620220553945e-14,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/TiN_TiN_Shkondin-800/RP_M5.json,model_curves/TiN_TiN_Shkondin-800/RP_M5.json,experimental/TiN_TiN_Shkondin-800/fitting_grid_points.json,experimental/TiN_TiN_Shkondin-800/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/TiN/VISNIR_ANY_TiN_Shkondin-800_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/TiN/VISNIR_ANY_TiN_Shkondin-800_0.3_1.1um/run.log,OK,,VISNIR_ANY_TiN_Shkondin-800_0.3_1.1um
WS2_WS2_Hsu-3L,WS2,WS2,Hsu-3L,True,5,RP,RP,RP_M5,VF_RP_MS256_G075_3D_DX5,0.1331003509484833,2.308283479762635,0.1246993119669095,2.289143150145588,1.0000030337131705e-07,1.0000000000000004,4.440892098500626e-16,G_STABLE,True,SELECTED_FDTD_READY,RESOLVED,True,models/WS2_WS2_Hsu-3L/RP_M5.json,model_curves/WS2_WS2_Hsu-3L/RP_M5.json,experimental/WS2_WS2_Hsu-3L/fitting_grid_points.json,experimental/WS2_WS2_Hsu-3L/raw_database_points.json,0.39697,0.85023,228,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/WS2/VISNIR_ANY_WS2_Hsu-3L_0.397_0.8502um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/WS2/VISNIR_ANY_WS2_Hsu-3L_0.397_0.8502um/run.log,OK,,VISNIR_ANY_WS2_Hsu-3L_0.397_0.8502um
Ag_Ag_Jiang,Ag,Ag,Jiang,True,5,RP,RP,RP_M5,VF_RP_MS256_G075_3D_DX5,0.0069372267588854,0.009459401904998,0.0069372267588854,0.009459401904998,0.211795931824632,1.0000000000000004,4.440892098500626e-16,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/Ag_Ag_Jiang/RP_M5.json,model_curves/Ag_Ag_Jiang/RP_M5.json,experimental/Ag_Ag_Jiang/fitting_grid_points.json,experimental/Ag_Ag_Jiang/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Ag/VISNIR_ANY_Ag_Jiang_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Ag/VISNIR_ANY_Ag_Jiang_0.3_1.1um/run.log,OK,,VISNIR_ANY_Ag_Jiang_0.3_1.1um
As2S3_As2S3_Slavich-abinitio-gamma,As2S3,As2S3,Slavich-abinitio-gamma,True,4,RP,RP,RP_M4,VF_RP_MS256_G075_3D_DX5,0.0036018754392455,0.0503478849198395,0.0036018754392455,0.0503478849198395,0.0019862873947636,1.00000058225905,5.822590500859093e-07,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/As2S3_As2S3_Slavich-abinitio-gamma/RP_M4.json,model_curves/As2S3_As2S3_Slavich-abinitio-gamma/RP_M4.json,experimental/As2S3_As2S3_Slavich-abinitio-gamma/fitting_grid_points.json,experimental/As2S3_As2S3_Slavich-abinitio-gamma/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/As2S3/VISNIR_ANY_As2S3_Slavich-abinitio-gamma_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/As2S3/VISNIR_ANY_As2S3_Slavich-abinitio-gamma_0.3_1.1um/run.log,OK,,VISNIR_ANY_As2S3_Slavich-abinitio-gamma_0.3_1.1um
Au_Au_Rosenblatt-11nm,Au,Au,Rosenblatt-11nm,True,4,RP,RP,RP_M4,VF_RP_MS256_G075_3D_DX5,0.0101028118789932,0.0476328632917256,0.0101028118789932,0.0476328632917256,1.7281965061575144,1.0,0.0,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/Au_Au_Rosenblatt-11nm/RP_M4.json,model_curves/Au_Au_Rosenblatt-11nm/RP_M4.json,experimental/Au_Au_Rosenblatt-11nm/fitting_grid_points.json,experimental/Au_Au_Rosenblatt-11nm/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Au/VISNIR_ANY_Au_Rosenblatt-11nm_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Au/VISNIR_ANY_Au_Rosenblatt-11nm_0.3_1.1um/run.log,OK,,VISNIR_ANY_Au_Rosenblatt-11nm_0.3_1.1um
Fe_Fe_Werner-DFT,Fe,Fe,Werner-DFT,True,5,RP,RP,RP_M5,VF_RP_MS256_G075_3D_DX5,0.0231103596810754,0.5793911995981231,0.0231103596810754,0.5793911995981231,6.537902173353359,1.0,0.0,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/Fe_Fe_Werner-DFT/RP_M5.json,model_curves/Fe_Fe_Werner-DFT/RP_M5.json,experimental/Fe_Fe_Werner-DFT/fitting_grid_points.json,experimental/Fe_Fe_Werner-DFT/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Fe/VISNIR_ANY_Fe_Werner-DFT_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Fe/VISNIR_ANY_Fe_Werner-DFT_0.3_1.1um/run.log,OK,,VISNIR_ANY_Fe_Werner-DFT_0.3_1.1um
Ge_Ge_Ciesielski-2nm,Ge,Ge,Ciesielski-2nm,True,4,RP,RP,RP_M4,VF_RP_MS256_G075_3D_DX5,0.0003831013074771,0.003547565730988,0.0003198590941075,0.0030284051255154,1.000000002165417e-07,1.000000565586862,5.65586862011358e-07,G_STABLE,True,SELECTED_FDTD_READY,RESOLVED,True,models/Ge_Ge_Ciesielski-2nm/RP_M4.json,model_curves/Ge_Ge_Ciesielski-2nm/RP_M4.json,experimental/Ge_Ge_Ciesielski-2nm/fitting_grid_points.json,experimental/Ge_Ge_Ciesielski-2nm/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Ge/VISNIR_ANY_Ge_Ciesielski-2nm_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Ge/VISNIR_ANY_Ge_Ciesielski-2nm_0.3_1.1um/run.log,OK,,VISNIR_ANY_Ge_Ciesielski-2nm_0.3_1.1um
InAs_InAs_Aspnes,InAs,InAs,Aspnes,True,4,RP,RP,RP_M4,VF_RP_MS256_G075_3D_DX5,0.0092827082001479,0.1640005336562417,0.0092827082001479,0.1640005336562417,3.217039113750295,1.0000000000000024,2.4424906541753444e-15,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/InAs_InAs_Aspnes/RP_M4.json,model_curves/InAs_InAs_Aspnes/RP_M4.json,experimental/InAs_InAs_Aspnes/fitting_grid_points.json,experimental/InAs_InAs_Aspnes/raw_database_points.json,0.3,0.8266,265,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/InAs/VISNIR_ANY_InAs_Aspnes_0.3_0.8266um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/InAs/VISNIR_ANY_InAs_Aspnes_0.3_0.8266um/run.log,OK,,VISNIR_ANY_InAs_Aspnes_0.3_0.8266um
MoS2_MoS2_Ullberg,MoS2,MoS2,Ullberg,True,1,RP,RP,RP_M1,VF_RP_MS256_G075_3D_DX5,0.2309758551414688,4.670271849997945,0.2309758551414688,4.670271849997945,0.4997681878160621,1.0,0.0,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/MoS2_MoS2_Ullberg/RP_M1.json,model_curves/MoS2_MoS2_Ullberg/RP_M1.json,experimental/MoS2_MoS2_Ullberg/fitting_grid_points.json,experimental/MoS2_MoS2_Ullberg/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/MoS2/VISNIR_ANY_MoS2_Ullberg_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/MoS2/VISNIR_ANY_MoS2_Ullberg_0.3_1.1um/run.log,OK,,VISNIR_ANY_MoS2_Ullberg_0.3_1.1um
Nb2O5_Nb2O5_Horcholle-800,Nb2O5,Nb2O5,Horcholle-800,True,4,RP,RP,RP_M4,VF_RP_MS256_G075_3D_DX5,2.0102431442097213e-05,0.0001333247905121,1.3083889821062583e-05,8.906259037859568e-05,9.999999950233305e-08,1.0000004007921015,4.0079210150700817e-07,G_STABLE,True,SELECTED_FDTD_READY,RESOLVED,True,models/Nb2O5_Nb2O5_Horcholle-800/RP_M4.json,model_curves/Nb2O5_Nb2O5_Horcholle-800/RP_M4.json,experimental/Nb2O5_Nb2O5_Horcholle-800/fitting_grid_points.json,experimental/Nb2O5_Nb2O5_Horcholle-800/raw_database_points.json,0.3,0.82656,265,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Nb2O5/VISNIR_ANY_Nb2O5_Horcholle-800_0.3_0.8266um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Nb2O5/VISNIR_ANY_Nb2O5_Horcholle-800_0.3_0.8266um/run.log,OK,,VISNIR_ANY_Nb2O5_Horcholle-800_0.3_0.8266um
Pt_Pt_Werner,Pt,Pt,Werner,True,5,RP,RP,RP_M5,VF_RP_MS256_G075_3D_DX5,0.0073488232554663,0.0964753517549734,0.0073488232554663,0.0964753517549734,4.506912661654111,1.0000000000000029,2.886579864025407e-15,G_STABLE,True,SELECTED_FDTD_READY,OK,True,models/Pt_Pt_Werner/RP_M5.json,model_curves/Pt_Pt_Werner/RP_M5.json,experimental/Pt_Pt_Werner/fitting_grid_points.json,experimental/Pt_Pt_Werner/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Pt/VISNIR_ANY_Pt_Werner_0.3_1.1um/VF_RP_Tidy3D_MULTISTART256_etaCFL0p75_NOTOPK,/home/kunet.ae/ku5001047/VISNIR_MS256_2nm_G401_3D_DX5/VISNIR_MS256_2nm_G401_3D_DX5/records/VISNIR/Pt/VISNIR_ANY_Pt_Werner_0.3_1.1um/run.log,OK,,VISNIR_ANY_Pt_Werner_0.3_1.1um
